360.0334,-2.9968,416.0941,0.038841
360.2533,-2.9920,416.0047,0.038889
360.5054,-2.9875,415.9180,0.038944
360.7288,-2.9835,415.8393,0.038995
360.9783,-2.9792,415.7482,0.039051
361.2339,-2.9757,415.6707,0.039106
361.4554,-2.9718,415.5873,0.039155
361.7039,-2.9676,415.4915,0.039212
361.9241,-2.9638,415.4048,0.039260
362.1711,-2.9596,415.3055,0.039316
362.4169,-2.9554,415.2040,0.039371
362.7163,-2.9503,415.0775,0.039440
362.9330,-2.9466,414.9838,0.039490
363.1756,-2.9426,414.8763,0.039544
363.3906,-2.9390,414.7793,0.039591
363.6315,-2.9349,414.6684,0.039650
363.8446,-2.9314,414.5683,0.039699
364.0836,-2.9274,414.4540,0.039753
364.2953,-2.9239,414.3511,0.039799
364.5326,-2.9200,414.2338,0.039857
364.7426,-2.9166,414.1283,0.039905
365.0044,-2.9123,413.9949,0.039967
365.2652,-2.9080,413.8599,0.040027
365.4730,-2.9046,413.7506,0.040075
365.7060,-2.9009,413.6264,0.040131
365.9381,-2.8971,413.5009,0.040187
366.1435,-2.8938,413.3881,0.040234
366.4245,-2.8893,413.2313,0.040301
366.6282,-2.8861,413.1160,0.040350
366.8567,-2.8824,412.9852,0.040402
367.0592,-2.8792,412.8681,0.040452
367.2865,-2.8756,412.7355,0.040505
367.5132,-2.8721,412.6021,0.040559
367.7648,-2.8681,412.4530,0.040621
367.9907,-2.8647,412.3181,0.040671
368.1913,-2.8616,412.1979,0.040723
368.4167,-2.8582,412.0623,0.040773
368.6169,-2.8551,411.9414,0.040821
368.8415,-2.8517,411.8052,0.040875
369.0409,-2.8488,411.6836,0.040924
369.2648,-2.8455,411.5464,0.040978
369.4637,-2.8425,411.4243,0.041020
369.6873,-2.8393,411.2868,0.041076
369.9360,-2.8357,411.1342,0.041135
370.1602,-2.8325,410.9973,0.041189
370.3599,-2.8297,410.8761,0.041236
370.6099,-2.8262,410.7256,0.041292
370.8606,-2.8228,410.5757,0.041349
371.0614,-2.8201,410.4565,0.041395
371.2624,-2.8174,410.3377,0.041442
371.4885,-2.8144,410.2048,0.041494
371.6898,-2.8119,410.0870,0.041543
371.9164,-2.8090,409.9551,0.041592
372.1181,-2.8064,409.8385,0.041637
372.3451,-2.8036,409.7081,0.041688
372.5472,-2.8012,409.5929,0.041734
372.7750,-2.7984,409.4641,0.041785
372.9778,-2.7960,409.3503,0.041830
373.2058,-2.7933,409.2232,0.041882
373.4592,-2.7905,409.0828,0.041938
373.6870,-2.7880,408.9568,0.041989
373.9145,-2.7855,408.8312,0.042042
